Please provide hourly results in ug/m3 of SO2  monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,
The daily average will calculate automatically. Please also provide a flag number (see comment for list) for the data entered if possible. ,,,,,,,,,,,,,
The comment field is optional. If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,
Please indicate if any of the stations listed have been reomved from the network.,,,,,,,,,,,,,
Dublin City Council,,                  Coleraine Street ,,,,                        Wood Quay (Winetavern St.),,,,                               ,,Ballyfermot,
18/01/2011,6.00,0.0,,3,,Data missing,,3,,,,,
18/01/2011,7.00,0.1,,2,,Data missing,,3,,,,,
18/01/2011,8.00,0.1,,2,,Data missing,,3,,,,,
18/01/2011,9.00,0.1,,2,,Data missing,,3,,,,,
18/01/2011,10.00,0.1,,2,,Data missing,,3,,,,,
18/01/2011,11.00,0.1,,2,,Data missing,,3,,,,,
18/01/2011,12.00,0.0,,3,,Data missing,,3,,,,,
18/01/2011,13.00,0.0,,3,,Data missing,,3,,,,,
18/01/2011,14.00,0.3,,2,,Data missing,,3,,,,,
18/01/2011,15.00,0.3,,2,,Data missing,,3,,,,,
18/01/2011,16.00,0.5,,2,,Data missing,,3,,,,,
18/01/2011,17.00,0.8,,2,,-0.2,,2,,,,,
18/01/2011,18.00,0.7,,2,,0.3,,2,,,,,
18/01/2011,19.00,no data,,7,,0.6,,2,,,,,
18/01/2011,20.00,no data,,7,,0.6,,2,,,,,
18/01/2011,21.00,1.0,,2,,0.9,,2,,,,,
18/01/2011,22.00,0.9,,2,,0.6,,2,,,,,
18/01/2011,23.00,1.2,,2,,1.3,,2,,,,,
19/01/2011,0.00,0.6,0.3,2,,1.9,0.6,2,,,#DIV/0!,,
19/01/2011,1.00,0.3,,2,,0.8,,2,,,,,
19/01/2011,2.00,0.3,,2,,0.0,,2,,,,,
19/01/2011,3.00,0.3,,2,,0.1,,2,,,,,
19/01/2011,4.00,0.1,,2,,-0.4,,2,,,,,
19/01/2011,5.00,0.9,,2,,0.0,,2,,,,,
19/01/2011,6.00,1.1,,2,,Data missing,,3,,,,,
19/01/2011,7.00,2.5,,2,,0.7,,2,,,,,
19/01/2011,8.00,3.6,,2,,2.2,,2,,,,,
19/01/2011,9.00,3.7,,2,,4.4,,2,,,,,
19/01/2011,10.00,4.6,,2,,4.8,,2,,,,,
19/01/2011,11.00,5.4,,2,,4.0,,2,,,,,
19/01/2011,12.00,3.3,,2,,5.3,,2,,,,,
19/01/2011,13.00,2.2,,2,,2.7,,2,,,,,
19/01/2011,14.00,1.6,,2,,0.8,,2,,,,,
19/01/2011,15.00,2.1,,2,,0.2,,2,,,,,
19/01/2011,16.00,2.7,,2,,0.5,,2,,,,,
19/01/2011,17.00,3.3,,2,,0.9,,2,,,,,
19/01/2011,18.00,4.8,,2,,1.7,,2,,,,,
19/01/2011,19.00,4.6,,2,,3.3,,2,,,,,
19/01/2011,20.00,4.5,,2,,3.5,,2,,,,,
19/01/2011,21.00,5.0,,2,,3.2,,2,,,,,
19/01/2011,22.00,5.6,,2,,6.2,,2,,,,,
19/01/2011,23.00,6.2,,2,,7.4,,2,,,,,
20/01/2011,0.00,6.0,2.9,2,,7.9,2.4,2,,,#DIV/0!,,
20/01/2011,1.00,5.8,,2,,7.7,,2,,,,,
20/01/2011,2.00,5.5,,2,,7.8,,2,,,,,
20/01/2011,3.00,4.9,,2,,7.4,,2,,,,,
20/01/2011,4.00,4.1,,2,,7.4,,2,,,,,
20/01/2011,5.00,4.3,,2,,6.7,,2,,,,,
20/01/2011,6.00,4.3,,2,,5.6,,2,,,,,
20/01/2011,7.00,4.9,,2,,5.5,,2,,,,,
20/01/2011,8.00,6.0,,2,,6.5,,2,,,,,
20/01/2011,9.00,6.3,,2,,7.5,,2,,,,,
20/01/2011,10.00,4.5,,2,,8.8,,2,,,,,
20/01/2011,11.00,3.2,,2,,6.1,,2,,,,,
20/01/2011,12.00,4.5,,2,,4.6,,2,,,,,
20/01/2011,13.00,4.1,,2,,4.0,,2,,,,,
20/01/2011,14.00,3.6,,2,,4.1,,2,,,,,
20/01/2011,15.00,1.5,,2,,3.0,,2,,,,,
20/01/2011,16.00,0.8,,2,,1.3,,2,,,,,
20/01/2011,17.00,1.2,,2,,1.2,,2,,,,,
20/01/2011,18.00,4.1,,2,,1.5,,2,,,,,
20/01/2011,19.00,6.2,,2,,2.0,,2,,,,,
20/01/2011,20.00,7.7,,2,,4.0,,2,,,,,
20/01/2011,21.00,6.1,,2,,5.3,,2,,,,,
20/01/2011,22.00,5.3,,2,,6.1,,2,,,,,
20/01/2011,23.00,5.5,,2,,6.4,,2,,,,,
21/01/2011,0.00,4.5,4.6,2,,5.1,5.4,2,,,#DIV/0!,,
21/01/2011,1.00,2.6,,2,,3.4,,2,,,,,
21/01/2011,2.00,2.1,,2,,2.1,,2,,,,,
21/01/2011,3.00,1.6,,2,,1.9,,2,,,,,
21/01/2011,4.00,1.3,,2,,1.8,,2,,,,,
21/01/2011,5.00,1.1,,2,,1.7,,2,,,,,
21/01/2011,6.00,1.5,,2,,1.1,,2,,,,,
21/01/2011,7.00,2.2,,2,,1.5,,2,,,,,
21/01/2011,8.00,2.1,,2,,2.3,,2,,,,,
21/01/2011,9.00,1.9,,2,,1.9,,2,,,,,
21/01/2011,10.00,2.3,,2,,1.6,,2,,,,,
21/01/2011,11.00,1.9,,2,,1.5,,2,,,,,
21/01/2011,12.00,1.2,,2,,1.8,,2,,,,,
21/01/2011,13.00,1.0,,2,,0.2,,2,,,,,
21/01/2011,14.00,0.8,,2,,-0.1,,2,,,,,
21/01/2011,15.00,1.0,,2,,-0.2,,2,,,,,
21/01/2011,16.00,1.4,,2,,-0.2,,2,,,,,
21/01/2011,17.00,2.7,,2,,0.1,,2,,,,,
21/01/2011,18.00,4.3,,2,,0.9,,2,,,,,
21/01/2011,19.00,3.4,,2,,3.7,,2,,,,,
21/01/2011,20.00,6.2,,2,,5.0,,2,,,,,
21/01/2011,21.00,3.8,,2,,4.8,,2,,,,,
21/01/2011,22.00,3.2,,2,,4.0,,2,,,,,
21/01/2011,23.00,2.9,,2,,2.5,,2,,,,,
22/01/2011,0.00,2.9,2.4,2,,1.5,2.0,2,,,#DIV/0!,,
22/01/2011,1.00,2.8,,2,,1.1,,2,,,,,
22/01/2011,2.00,1.9,,2,,0.7,,2,,,,,
22/01/2011,3.00,1.7,,2,,0.7,,2,,,,,
22/01/2011,4.00,1.7,,2,,1.3,,2,,,,,
22/01/2011,5.00,1.4,,2,,1.6,,2,,,,,
22/01/2011,6.00,1.9,,2,,1.5,,2,,,,,
22/01/2011,7.00,2.5,,2,,1.3,,2,,,,,
22/01/2011,8.00,2.6,,2,,1.0,,2,,,,,
22/01/2011,9.00,2.8,,2,,1.5,,2,,,,,
22/01/2011,10.00,2.4,,2,,3.6,,2,,,,,
22/01/2011,11.00,3.0,,2,,4.1,,2,,,,,
22/01/2011,12.00,2.3,,2,,2.7,,2,,,,,
22/01/2011,13.00,0.8,,2,,1.4,,2,,,,,
22/01/2011,14.00,0.6,,2,,-0.4,,2,,,,,
22/01/2011,15.00,0.4,,2,,-0.4,,2,,,,,
22/01/2011,16.00,0.5,,2,,-0.5,,2,,,,,
22/01/2011,17.00,0.7,,2,,-0.5,,2,,,,,
22/01/2011,18.00,0.7,,2,,-0.2,,2,,,,,
22/01/2011,19.00,0.5,,2,,0.1,,2,,,,,
22/01/2011,20.00,0.6,,2,,0.1,,2,,,,,
22/01/2011,21.00,0.2,,2,,0.1,,2,,,,,
22/01/2011,22.00,0.5,,2,,-0.4,,2,,,,,
22/01/2011,23.00,0.4,,2,,0.1,,2,,,,,
23/01/2011,0.00,0.5,1.5,2,,-0.1,0.9,2,,,#DIV/0!,,
23/01/2011,1.00,0.3,,2,,-0.2,,2,,,,,
23/01/2011,2.00,0.3,,2,,-0.3,,2,,,,,
23/01/2011,3.00,0.3,,2,,0.1,,2,,,,,
23/01/2011,4.00,0.4,,2,,-0.4,,2,,,,,
23/01/2011,5.00,0.4,,2,,-0.2,,2,,,,,
23/01/2011,6.00,0.3,,2,,-0.5,,2,,,,,
23/01/2011,7.00,0.3,,2,,-0.2,,2,,,,,
23/01/2011,8.00,0.2,,2,,-0.5,,2,,,,,
23/01/2011,9.00,0.2,,2,,Data missing,,3,,,,,
23/01/2011,10.00,0.1,,2,,Data missing,,3,,,,,
23/01/2011,11.00,0.2,,2,,Data missing,,3,,,,,
23/01/2011,12.00,0.3,,2,,-0.5,,2,,,,,
23/01/2011,13.00,0.3,,2,,-0.5,,2,,,,,
23/01/2011,14.00,0.4,,2,,-0.5,,2,,,,,
23/01/2011,15.00,0.5,,2,,-0.4,,2,,,,,
23/01/2011,16.00,0.7,,2,,Data missing,,3,,,,,
23/01/2011,17.00,0.8,,2,,-0.2,,2,,,,,
23/01/2011,18.00,0.7,,2,,-0.1,,2,,,,,
23/01/2011,19.00,0.8,,2,,-0.1,,2,,,,,
23/01/2011,20.00,1.5,,2,,-0.1,,2,,,,,
23/01/2011,21.00,0.8,,2,,-0.1,,2,,,,,
23/01/2011,22.00,0.6,,2,,-0.1,,2,,,,,
23/01/2011,23.00,0.3,,2,,-0.2,,2,,,,,
24/01/2011,0.00,0.1,0.5,2,,-0.3,-0.2,2,,,#DIV/0!,,
24/01/2011,1.00,0.1,,2,,-0.4,,2,,,,,
24/01/2011,2.00,0.1,,2,,-0.5,,2,,,,,
24/01/2011,3.00,0.1,,2,,-0.4,,2,,,,,
24/01/2011,4.00,0.0,,2,,-0.5,,2,,,,,
24/01/2011,5.00,0.0,,3,,-0.4,,2,,,,,
24/01/2011,6.00,0.2,,2,,-0.3,,2,,,,,
24/01/2011,7.00,0.7,,2,,0.0,,2,,,,,
24/01/2011,8.00,0.5,,2,,0.1,,2,,,,,
24/01/2011,9.00,0.5,,2,,0.0,,2,,,,,
24/01/2011,10.00,0.6,,2,,-0.1,,2,,,,,
24/01/2011,11.00,0.3,,2,,-0.1,,2,,,,,
24/01/2011,12.00,0.5,,2,,-0.2,,2,,,,,
24/01/2011,13.00,0.3,,2,,-0.5,,2,,,,,
24/01/2011,14.00,0.3,,2,,Data missing,,3,,,,,
24/01/2011,15.00,0.2,,2,,Data missing,,3,,,,,
24/01/2011,16.00,0.2,,2,,Data missing,,3,,,,,
24/01/2011,17.00,0.3,,2,,Data missing,,3,,,,,
24/01/2011,18.00,0.3,,2,,-0.5,,2,,,,,
24/01/2011,19.00,0.2,,2,,-0.3,,2,,,,,
24/01/2011,20.00,0.0,,3,,Data missing,,3,,,,,
24/01/2011,21.00,0.0,,2,,Data missing,,3,,,,,
24/01/2011,22.00,0.0,,2,,Data missing,,3,,,,,
24/01/2011,23.00,0.1,,2,,Data missing,,3,,,,,
25/01/2011,0.00,0.0,0.2,2,,Data missing,-0.3,3,,,#DIV/0!,,
25/01/2011,1.00,0.0,,3,,Data missing,,3,,,,,
25/01/2011,2.00,0.0,,3,,Data missing,,3,,,,,
25/01/2011,3.00,0.0,,3,,Data missing,,3,,,,,
25/01/2011,4.00,0.0,,3,,Data missing,,3,,,,,
25/01/2011,5.00,0.0,,3,,Data missing,,3,,,,,
25/01/2011,6.00,0.1,,2,,Data missing,,3,,,,,
25/01/2011,7.00,0.4,,2,,Data missing,,3,,,,,
25/01/2011,8.00,0.4,,2,,Data missing,,3,,,,,
25/01/2011,9.00,0.3,,2,,Data missing,,3,,,,,
25/01/2011,10.00,0.2,,2,,Data missing,,3,,,,,
25/01/2011,11.00,0.0,,2,,-0.5,,2,,,,,
25/01/2011,12.00,0.1,,2,,Data missing,,3,,,,,
25/01/2011,13.00,0.0,,2,,Data missing,,3,,,,,
25/01/2011,14.00,0.1,,2,,Data missing,,3,,,,,
25/01/2011,15.00,0.2,,2,,Data missing,,3,,,,,
25/01/2011,16.00,0.2,,2,,Data missing,,3,,,,,
25/01/2011,17.00,0.1,,2,,Data missing,,3,,,,,
25/01/2011,18.00,0.2,,2,,Data missing,,3,,,,,
25/01/2011,19.00,0.2,,2,,Data missing,,3,,,,,
25/01/2011,20.00,0.2,,2,,Data missing,,3,,,,,
25/01/2011,21.00,0.0,,2,,Data missing,,3,,,,,
25/01/2011,22.00,0.1,,2,,Data missing,,3,,,,,
25/01/2011,23.00,0.0,,2,,Data missing,,3,,,,,
26/01/2011,0.00,0.0,0.1,3,,Data missing,-0.5,3,,,#DIV/0!,,
26/01/2011,1.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,2.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,3.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,4.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,5.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,6.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,7.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,8.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,9.00,0.0,,2,,Data missing,,3,,,,,
26/01/2011,10.00,0.0,,2,,Data missing,,3,,,,,
26/01/2011,11.00,0.0,,2,,Data missing,,3,,,,,
26/01/2011,12.00,0.0,,2,,Data missing,,3,,,,,
26/01/2011,13.00,0.2,,2,,Data missing,,3,,,,,
26/01/2011,14.00,0.0,,2,,Data missing,,3,,,,,
26/01/2011,15.00,0.1,,2,,Data missing,,3,,,,,
26/01/2011,16.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,17.00,0.0,,3,,-0.4,,2,,,,,
26/01/2011,18.00,0.0,,3,,-0.5,,2,,,,,
26/01/2011,19.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,20.00,0.0,,2,,Data missing,,3,,,,,
26/01/2011,21.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,22.00,0.0,,3,,Data missing,,3,,,,,
26/01/2011,23.00,0.0,,3,,Data missing,,3,,,,,
27/01/2011,0.00,0.0,0.0,3,,Data missing,-0.5,3,,,#DIV/0!,,
27/01/2011,1.00,0.0,,3,,Data missing,,3,,,,,
27/01/2011,2.00,0.0,,3,,Data missing,,3,,,,,
27/01/2011,3.00,0.0,,3,,Data missing,,3,,,,,
27/01/2011,4.00,0.0,,3,,Data missing,,3,,,,,
27/01/2011,5.00,0.1,,2,,-0.5,,2,,,,,
27/01/2011,6.00,0.0,,3,,Data missing,,3,,,,,
27/01/2011,7.00,0.2,,2,,-0.5,,2,,,,,
27/01/2011,8.00,0.1,,2,,-0.4,,2,,,,,
27/01/2011,9.00,0.4,,2,,-0.4,,2,,,,,
27/01/2011,10.00,0.3,,2,,-0.4,,2,,,,,
27/01/2011,11.00,0.6,,2,,-0.3,,2,,,,,
27/01/2011,12.00,0.4,,2,,-0.4,,2,,,,,
27/01/2011,13.00,0.5,,2,,Data missing,,3,,,,,
27/01/2011,14.00,0.4,,2,,Data missing,,3,,,,,
27/01/2011,15.00,0.4,,2,,-0.5,,2,,,,,
27/01/2011,16.00,0.5,,2,,-0.4,,2,,,,,
27/01/2011,17.00,0.4,,2,,0.2,,2,,,,,
27/01/2011,18.00,0.4,,2,,0.3,,2,,,,,
27/01/2011,19.00,0.5,,2,,0.0,,2,,,,,
27/01/2011,20.00,0.6,,2,,-0.3,,2,,,,,
27/01/2011,21.00,0.6,,2,,-0.5,,2,,,,,
27/01/2011,22.00,1.0,,2,,-0.1,,2,,,,,
27/01/2011,23.00,1.1,,2,,-0.2,,2,,,,,
28/01/2011,0.00,1.4,0.3,2,,-0.2,-0.3,2,,,#DIV/0!,,
28/01/2011,1.00,1.8,,2,,-0.2,,2,,,,,
28/01/2011,2.00,1.3,,2,,0.0,,2,,,,,
28/01/2011,3.00,0.3,,2,,-0.3,,2,,,,,
28/01/2011,4.00,0.3,,2,,-0.4,,2,,,,,
28/01/2011,5.00,0.5,,2,,-0.5,,2,,,,,
28/01/2011,6.00,0.5,,2,,-0.3,,2,,,,,
28/01/2011,7.00,1.6,,2,,-0.1,,2,,,,,
28/01/2011,8.00,1.9,,2,,0.6,,2,,,,,
28/01/2011,9.00,2.6,,2,,0.2,,2,,,,,
28/01/2011,10.00,2.1,,2,,-0.1,,2,,,,,
28/01/2011,11.00,1.9,,2,,0.0,,2,,,,,
28/01/2011,12.00,1.8,,2,,0.0,,2,,,,,
28/01/2011,13.00,1.8,,2,,0.0,,2,,,,,
28/01/2011,14.00,1.6,,2,,0.2,,2,,,,,
28/01/2011,15.00,1.4,,2,,0.1,,2,,,,,
28/01/2011,16.00,1.2,,2,,-0.2,,2,,,,,
28/01/2011,17.00,1.3,,2,,0.2,,2,,,,,
28/01/2011,18.00,1.7,,2,,0.4,,2,,,,,
28/01/2011,19.00,1.9,,2,,0.7,,2,,,,,
28/01/2011,20.00,2.4,,2,,0.5,,2,,,,,
28/01/2011,21.00,2.5,,2,,0.0,,2,,,,,
28/01/2011,22.00,2.9,,2,,0.3,,2,,,,,
28/01/2011,23.00,3.7,,2,,0.4,,2,,,,,
29/01/2011,0.00,3.3,1.7,2,,0.3,0.1,2,,,#DIV/0!,,
29/01/2011,1.00,3.1,,2,,0.0,,2,,,,,
29/01/2011,2.00,2.8,,2,,0.1,,2,,,,,
29/01/2011,3.00,2.2,,2,,-0.1,,2,,,,,
29/01/2011,4.00,1.7,,2,,0.0,,2,,,,,
29/01/2011,5.00,1.1,,2,,-0.3,,2,,,,,
29/01/2011,6.00,1.1,,2,,-0.3,,2,,,,,
29/01/2011,7.00,1.0,,2,,-0.3,,2,,,,,
29/01/2011,8.00,1.1,,2,,-0.4,,2,,,,,
29/01/2011,9.00,1.2,,2,,-0.2,,2,,,,,
29/01/2011,10.00,1.0,,2,,-0.5,,2,,,,,
29/01/2011,11.00,1.0,,2,,-0.4,,2,,,,,
29/01/2011,12.00,0.8,,2,,-0.5,,2,,,,,
29/01/2011,13.00,0.7,,2,,-0.4,,2,,,,,
29/01/2011,14.00,0.6,,2,,-0.4,,2,,,,,
29/01/2011,15.00,0.3,,2,,-0.4,,2,,,,,
29/01/2011,16.00,0.2,,2,,-0.2,,2,,,,,
29/01/2011,17.00,0.3,,2,,-0.4,,2,,,,,
29/01/2011,18.00,0.7,,2,,-0.1,,2,,,,,
29/01/2011,19.00,0.6,,2,,-0.1,,2,,,,,
29/01/2011,20.00,1.2,,2,,0.2,,2,,,,,
29/01/2011,21.00,1.4,,2,,0.4,,2,,,,,
29/01/2011,22.00,2.0,,2,,0.4,,2,,,,,
29/01/2011,23.00,1.5,,2,,0.2,,2,,,,,
30/01/2011,0.00,1.0,1.3,2,,-0.1,-0.1,2,,,#DIV/0!,,
30/01/2011,1.00,0.8,,2,,-0.3,,2,,,,,
30/01/2011,2.00,1.0,,2,,-0.4,,2,,,,,
30/01/2011,3.00,1.7,,2,,-0.2,,2,,,,,
30/01/2011,4.00,1.5,,2,,-0.2,,2,,,,,
30/01/2011,5.00,1.1,,2,,-0.3,,2,,,,,
30/01/2011,6.00,0.9,,2,,0.3,,2,,,,,
30/01/2011,7.00,0.9,,2,,-0.2,,2,,,,,
30/01/2011,8.00,0.7,,2,,-0.1,,2,,,,,
30/01/2011,9.00,0.6,,2,,-0.5,,2,,,,,
30/01/2011,10.00,0.7,,2,,-0.1,,2,,,,,
30/01/2011,11.00,0.8,,2,,-0.2,,2,,,,,
30/01/2011,12.00,0.5,,2,,-0.5,,2,,,,,
30/01/2011,13.00,0.7,,2,,-0.4,,2,,,,,
30/01/2011,14.00,0.5,,2,,Data missing,,3,,,,,
30/01/2011,15.00,0.5,,2,,-0.3,,2,,,,,
30/01/2011,16.00,0.6,,2,,-0.4,,2,,,,,
30/01/2011,17.00,1.0,,2,,-0.1,,2,,,,,
30/01/2011,18.00,1.0,,2,,-0.1,,2,,,,,
30/01/2011,19.00,1.1,,2,,0.0,,2,,,,,
30/01/2011,20.00,1.9,,2,,0.4,,2,,,,,
30/01/2011,21.00,1.5,,2,,0.2,,2,,,,,
30/01/2011,22.00,2.9,,2,,1.9,,2,,,,,
30/01/2011,23.00,3.3,,2,,3.1,,2,,,,,
31/01/2011,0.00,4.1,1.1,2,,2.5,0.1,2,,,#DIV/0!,,
31/01/2011,1.00,4.2,,2,,2.2,,2,,,,,
31/01/2011,2.00,3.4,,2,,1.2,,2,,,,,
31/01/2011,3.00,2.4,,2,,0.5,,2,,,,,
31/01/2011,4.00,2.3,,2,,0.8,,2,,,,,
31/01/2011,5.00,6.8,,2,,1.0,,2,,,,,
31/01/2011,6.00,7.7,,2,,1.7,,2,,,,,
31/01/2011,7.00,8.0,,2,,4.8,,2,,,,,
31/01/2011,8.00,11.3,,2,,4.7,,2,,,,,
31/01/2011,9.00,9.7,,2,,7.3,,2,,,,,
31/01/2011,10.00,9.4,,2,,8.4,,2,,,,,
31/01/2011,11.00,4.0,,2,,7.9,,2,,,,,
31/01/2011,12.00,3.5,,2,,0.5,,2,,,,,
31/01/2011,13.00,3.2,,2,,0.0,,2,,,,,
31/01/2011,14.00,3.0,,2,,0.1,,2,,,,,
31/01/2011,15.00,2.3,,2,,0.1,,2,,,,,
31/01/2011,16.00,1.7,,2,,-0.1,,2,,,,,
31/01/2011,17.00,1.1,,2,,-0.2,,2,,,,,
31/01/2011,18.00,0.8,,2,,-0.3,,2,,,,,
31/01/2011,19.00,0.7,,2,,-0.4,,2,,,,,
31/01/2011,20.00,0.5,,2,,-0.4,,2,,,,,
31/01/2011,21.00,0.3,,2,,-0.3,,2,,,,,
31/01/2011,22.00,0.3,,2,,-0.4,,2,,,,,
31/01/2011,23.00,0.2,,2,,-0.4,,2,,,,,
01/02/2011,0.00,0.1,3.8,2,,-0.5,1.7,2,,,#DIV/0!,,
01/02/2011,1.00,0.1,,2,,Data Missing,,3,,,,,
01/02/2011,2.00,0.1,,2,,Data Missing,,3,,,,,
01/02/2011,3.00,0.1,,2,,Data Missing,,3,,,,,
01/02/2011,4.00,0.1,,2,,Data Missing,,3,,,,,
01/02/2011,5.00,0.1,,2,,Data Missing,,3,,,,,
01/02/2011,6.00,0.2,,2,,Data Missing,,3,,,,,
01/02/2011,7.00,0.6,,2,,Data Missing,,3,,,,,
01/02/2011,8.00,0.6,,2,,Data Missing,,3,,,,,
01/02/2011,9.00,0.5,,2,,Data Missing,,3,,,,,
01/02/2011,10.00,0.3,,2,,Data Missing,,3,,,,,
01/02/2011,11.00,0.3,,2,,Data Missing,,3,,,,,
01/02/2011,12.00,cal,,0,,Data Missing,,3,,,,,
01/02/2011,13.00,cal,,0,,Data Missing,,3,,,,,
01/02/2011,14.00,1.0,,2,,Data Missing,,3,,,,,
01/02/2011,15.00,0.7,,2,,Data Missing,,3,,,,,
01/02/2011,16.00,0.6,,2,,Data Missing,,3,,,,,
01/02/2011,17.00,0.8,,2,,Data Missing,,3,,,,,
01/02/2011,18.00,0.7,,2,,Data Missing,,3,,,,,
01/02/2011,19.00,0.4,,2,,Data Missing,,3,,,,,
01/02/2011,20.00,0.4,,2,,Data Missing,,3,,,,,
01/02/2011,21.00,0.3,,2,,Data Missing,,3,,,,,
01/02/2011,22.00,0.2,,2,,Data Missing,,3,,,,,
01/02/2011,23.00,0.2,,2,,Data Missing,,3,,,,,
02/02/2011,0.00,0.4,0.4,2,,Data Missing,-0.5,3,,,#DIV/0!,,
02/02/2011,1.00,0.9,,2,,Data Missing,,3,,,,,
02/02/2011,2.00,0.5,,2,,Data Missing,,3,,,,,
02/02/2011,3.00,0.2,,2,,Data Missing,,3,,,,,
02/02/2011,4.00,0.2,,2,,Data Missing,,3,,,,,
02/02/2011,5.00,0.2,,2,,Data Missing,,3,,,,,
02/02/2011,6.00,0.3,,2,,Data Missing,,3,,,,,
02/02/2011,7.00,0.3,,2,,Data Missing,,3,,,,,
02/02/2011,8.00,0.5,,2,,Data Missing,,3,,,,,
02/02/2011,9.00,0.3,,2,,Data Missing,,3,,,,,
02/02/2011,10.00,0.7,,2,,Data Missing,,3,,,,,
02/02/2011,11.00,0.3,,2,,Data Missing,,3,,,,,
02/02/2011,12.00,0.5,,2,,CAL,,0,,,,,
02/02/2011,13.00,0.4,,2,,CAL,,0,,,,,
02/02/2011,14.00,0.4,,2,,0.7,,2,,,,,
02/02/2011,15.00,0.2,,2,,-0.1,,2,,,,,
02/02/2011,16.00,0.3,,2,,-0.2,,2,,,,,
02/02/2011,17.00,0.3,,2,,-0.4,,2,,,,,
02/02/2011,18.00,0.4,,2,,-0.5,,2,,,,,
02/02/2011,19.00,0.4,,2,,-0.5,,2,,,,,
02/02/2011,20.00,0.1,,2,,Data Missing,,3,,,,,
02/02/2011,21.00,0.2,,2,,Data Missing,,3,,,,,
02/02/2011,22.00,0.2,,2,,Data Missing,,3,,,,,
02/02/2011,23.00,0.1,,2,,Data Missing,,3,,,,,
03/02/2011,0.00,0.2,0.3,2,,Data Missing,-0.2,3,,,#DIV/0!,,
03/02/2011,1.00,0.1,,2,,Data Missing,,3,,,,,
03/02/2011,2.00,0.0,,2,,Data Missing,,3,,,,,
03/02/2011,3.00,0.1,,2,,Data Missing,,3,,,,,
03/02/2011,4.00,0.2,,2,,Data Missing,,3,,,,,
03/02/2011,5.00,0.2,,2,,Data Missing,,3,,,,,
03/02/2011,6.00,0.1,,2,,Data Missing,,3,,,,,
03/02/2011,7.00,0.2,,2,,Data Missing,,3,,,,,
03/02/2011,8.00,0.3,,2,,Data Missing,,3,,,,,
03/02/2011,9.00,0.3,,2,,Data Missing,,3,,,,,
03/02/2011,10.00,0.3,,2,,-0.4,,2,,,,,
03/02/2011,11.00,0.1,,2,,Data Missing,,3,,,,,
03/02/2011,12.00,0.1,,2,,Data Missing,,3,,,,,
03/02/2011,13.00,0.4,,2,,Data Missing,,3,,,,,
03/02/2011,14.00,0.2,,2,,Data Missing,,3,,,,,
03/02/2011,15.00,0.3,,2,,Data Missing,,3,,,,,
03/02/2011,16.00,0.3,,2,,Data Missing,,3,,,,,
03/02/2011,17.00,0.3,,2,,Data Missing,,3,,,,,
03/02/2011,18.00,0.3,,2,,Data Missing,,3,,,,,
03/02/2011,19.00,0.2,,2,,Data Missing,,3,,,,,
03/02/2011,20.00,0.2,,2,,Data Missing,,3,,,,,
03/02/2011,21.00,0.3,,2,,Data Missing,,3,,,,,
03/02/2011,22.00,0.2,,2,,Data Missing,,3,,,,,
03/02/2011,23.00,0.1,,2,,Data Missing,,3,,,,,
04/02/2011,0.00,0.3,0.2,2,,Data Missing,-0.4,3,,,#DIV/0!,,
04/02/2011,1.00,0.2,,2,,-0.5,,2,,,,,
04/02/2011,2.00,0.1,,2,,Data Missing,,3,,,,,
04/02/2011,3.00,0.1,,2,,Data Missing,,3,,,,,
04/02/2011,4.00,0.3,,2,,Data Missing,,3,,,,,
04/02/2011,5.00,0.3,,2,,Data Missing,,3,,,,,
04/02/2011,6.00,0.1,,2,,Data Missing,,3,,,,,
04/02/2011,7.00,0.4,,2,,Data Missing,,3,,,,,
04/02/2011,8.00,0.2,,2,,Data Missing,,3,,,,,
04/02/2011,9.00,0.4,,2,,Data Missing,,3,,,,,
04/02/2011,10.00,0.4,,2,,Data Missing,,3,,,,,
04/02/2011,11.00,0.3,,2,,Data Missing,,3,,,,,
04/02/2011,12.00,0.6,,2,,Data Missing,,3,,,,,
04/02/2011,13.00,0.4,,2,,Data Missing,,3,,,,,
04/02/2011,14.00,0.5,,2,,Data Missing,,3,,,,,
04/02/2011,15.00,0.4,,2,,Data Missing,,3,,,,,
04/02/2011,16.00,0.5,,2,,Data Missing,,3,,,,,
04/02/2011,17.00,0.4,,2,,Data Missing,,3,,,,,
04/02/2011,18.00,0.4,,2,,Data Missing,,3,,,,,
04/02/2011,19.00,0.2,,2,,Data Missing,,3,,,,,
04/02/2011,20.00,0.4,,2,,Data Missing,,3,,,,,
04/02/2011,21.00,0.4,,2,,Data Missing,,3,,,,,
